Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Unknown,The Orange Slab Boulder > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054542/unknown,4.0,-1,"Boulder, Alpine",V3 R,1,,37.28632,-118.64951,,V3,R
West Face,Whale Boulder > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054598/west-face,2.0,-1,"Boulder, Alpine",V1 PG13,1,,37.28602,-118.64944,,V1,PG13
Iron Woman Traverse,Iron Woman > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054604/iron-woman-traverse,2.0,-1,"Boulder, Alpine",V3,1,,37.28687,-118.64932,,V3,
The Pit,The Pit Boulder > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054613/the-pit,2.0,-1,"Boulder, Alpine",V3 PG13,1,,37.28678,-118.64973,,V3,PG13
Cracked,Cracked Boulder > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054623/cracked,3.0,-1,"Boulder, Alpine",V3 PG13,1,,37.2863,-118.65008,,V3,PG13
Cracked Arete,Cracked Boulder > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054628/cracked-arete,3.0,-1,"Boulder, Alpine",V4 PG13,1,,37.2863,-118.65008,,V4,PG13
West Arete,Tang > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054638/west-arete,2.0,-1,"Boulder, Alpine",V1,1,,37.28499,-118.65077,,V1,
Tang,Tang > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054684/tang,3.0,-1,"Boulder, Alpine",V5 PG13,1,,37.28499,-118.65077,,V5,PG13
HooHaw,The Sexy Bloc > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/115394209/hoohaw,2.3,-1,Boulder,V3,1,14.0,37.33501,-118.55503,,V3,
Lubricated Baby Boomers,The Sexy Bloc > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/115394099/lubricated-baby-boomers,2.3,-1,Boulder,V5,1,14.0,37.33501,-118.55503,,V5,
Baby Steps to Greatness,The Sexy Bloc > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/115394177/baby-steps-to-greatness,2.8,-1,Boulder,V5,1,25.0,37.33501,-118.55503,,V5,
Sex Kitten,The Sexy Bloc > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/115394196/sex-kitten,1.7,-1,Boulder,V7,1,25.0,37.33501,-118.55503,,V7,
Possibly Disasterous,Possibly Disasterous > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120324319/possibly-disasterous,3.0,-1,Boulder,V1+ PG13,1,25.0,37.34762,-118.56507,,V1+,PG13
