Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Sleeping Gas,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106108604/sleeping-gas,2.3,-1,Boulder,V2,1,12.0,37.42083,-118.43367,,V2,
Unnamed 4,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109140342/unnamed-4,2.0,-1,Boulder,V4,1,12.0,37.42083,-118.43367,,V4,
Brown Slab,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106108658/brown-slab,2.5,-1,Boulder,V0- PG13,1,15.0,37.4191,-118.434,,V0-,PG13
"left of ""brown pockets""",Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201989219/left-of-brown-pockets,2.0,-1,Boulder,V0-,1,10.0,37.4191,-118.434,,V0-,
Brown Pockets,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106108644/brown-pockets,2.1,-1,Boulder,V0,1,12.0,37.4191,-118.434,,V0,
Double Arete,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106108651/double-arete,1.9,-1,Boulder,V0+,1,15.0,37.4191,-118.434,,V0+,
Unnamed 2,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106108632/unnamed-2,2.0,-1,Boulder,V1 PG13,1,18.0,37.4191,-118.434,,V1,PG13
Pop-A-Wheelie,Pop-a-Wheelie Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642901/pop-a-wheelie,2.7,-1,Boulder,V4,1,10.0,37.42303,-118.43314,,V4,
The Crack,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642866/the-crack,1.8,-1,Boulder,V0,1,12.0,37.42314,-118.43308,,V0,
Crack and Wall,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642886/crack-and-wall,1.8,-1,Boulder,V0,1,12.0,37.42314,-118.43308,,V0,
What Mick Missed,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642896/what-mick-missed,1.5,-1,Boulder,V0,1,12.0,37.42314,-118.43308,,V0,
Garden Pest,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642859/garden-pest,3.0,-1,Boulder,V0+,1,12.0,37.42314,-118.43308,,V0+,
Laughing Cow,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642891/laughing-cow,2.4,-1,Boulder,V1+,1,10.0,37.42314,-118.43308,,V1+,
Fire Pit,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642880/fire-pit,3.0,-1,Boulder,V2 PG13,1,18.0,37.42314,-118.43308,,V2,PG13
The Snapper,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642872/the-snapper,3.6,-1,Boulder,V5 PG13,1,18.0,37.42314,-118.43308,,V5,PG13
Diamond,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642768/diamond,2.2,-1,Boulder,V2,1,15.0,37.42324,-118.43279,,V2,
Crystal,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642780/crystal,2.6,-1,Boulder,V3,1,15.0,37.42324,-118.43279,,V3,
Local Boy Does Good,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642794/local-boy-does-good,2.0,-1,Boulder,V4 PG13,1,18.0,37.42324,-118.43279,,V4,PG13
Unsung Gem,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642787/unsung-gem,2.7,-1,Boulder,V4+ PG13,1,18.0,37.42324,-118.43279,,V4+,PG13
Pocket Pussy,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642853/pocket-pussy,1.3,-1,Boulder,V1-,1,10.0,37.42329,-118.43301,,V1-,
Prozac Nation,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642831/prozac-nation,3.1,-1,Boulder,V2,1,15.0,37.42329,-118.43301,,V2,
Pencil Dick Upright,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642843/pencil-dick-upright,2.0,-1,Boulder,V3-,1,10.0,37.42329,-118.43301,,V3-,
Prozac Traverse,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118327720/prozac-traverse,2.0,-1,Boulder,V3,1,,37.42329,-118.43301,,V3,
Problem A,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642848/problem-a,1.5,-1,Boulder,V4+,1,10.0,37.42329,-118.43301,,V4+,
Pencil Dick,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642837/pencil-dick,2.0,-1,Boulder,V5,1,10.0,37.42329,-118.43301,,V5,
Flawless,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642826/flawless,2.6,-1,Boulder,V7,1,15.0,37.42329,-118.43301,,V7,
The Hysterical Bear Incident,Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642810/the-hysterical-bear-incident,1.0,-1,Boulder,V-easy,1,12.0,37.42324,-118.43279,,,
"Jerry Falwell, Porn Star",Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642821/jerry-falwell-porn-star,1.0,-1,Boulder,V1,1,10.0,37.42324,-118.43279,,V1,
Porn Again Christian,Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642815/porn-again-christian,1.3,-1,Boulder,V2,1,12.0,37.42324,-118.43279,,V2,
No Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642911/no-talk,1.0,-1,Boulder,V1,1,10.0,37.42287,-118.43316,,V1,
Shit Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642922/shit-talk,1.0,-1,Boulder,V2,1,10.0,37.42287,-118.43316,,V2,
Talk Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642916/talk-talk,2.0,-1,Boulder,V4,1,10.0,37.42287,-118.43316,,V4,
Problem A,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642930/problem-a,1.0,-1,Boulder,V1,1,8.0,37.42286,-118.43316,,V1,
Thread The Needle,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642941/thread-the-needle,1.8,-1,Boulder,V2,1,12.0,37.42286,-118.43316,,V2,
Valium,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642936/valium,2.3,-1,Boulder,V2+,1,12.0,37.42286,-118.43316,,V2+,
Bishop Bomber / Pound Sign,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642953/bishop-bomber-pound-sign,0.5,-1,Boulder,V0,1,12.0,37.42277,-118.43318,,V0,
Caveat Emptor,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642958/caveat-emptor,1.0,-1,Boulder,V0,1,12.0,37.42277,-118.43318,,V0,
Teen Angst,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642972/teen-angst,0.0,-1,Boulder,V0,1,12.0,37.42277,-118.43318,,V0,
Lonely Teenage Bedroom,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642980/lonely-teenage-bedroom,1.0,-1,Boulder,V0,1,12.0,37.42277,-118.43318,,V0,
Shop Till You Drop,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642964/shop-till-you-drop,0.0,-1,Boulder,V1 PG13,1,15.0,37.42277,-118.43318,,V1,PG13
Guantanamera,Birth of the Cool Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116145253/guantanamera,3.0,-1,Boulder,V3,1,8.0,37.41845,-118.43374,,V3,
José,Birth of the Cool Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116145279/jose,1.0,-1,Boulder,V4,1,8.0,37.41845,-118.43374,,V4,
Birth of the Cool,Birth of the Cool Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116145243/birth-of-the-cool,2.3,-1,Boulder,V6,1,10.0,37.41845,-118.43374,,V6,
Humpty Dumpty,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106329054/humpty-dumpty,3.0,-1,Boulder,V3,1,15.0,37.41759,-118.43276,,V3,
Dr. Seuss,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/202385041/dr-seuss,1.0,-1,Boulder,V3,1,10.0,37.41759,-118.43276,,V3,
Humpty Dumpty Left Start,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106329067/humpty-dumpty-left-start,1.0,-1,Boulder,V6-,1,15.0,37.41759,-118.43276,,V6-,
Trucker Fucker,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106329079/trucker-fucker,2.6,-1,Boulder,V6,1,15.0,37.41759,-118.43276,,V6,
Humpty Dumpty Low,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106329071/humpty-dumpty-low,2.5,-1,Boulder,V7,1,18.0,37.41759,-118.43276,,V7,
Pinball,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106329098/pinball,2.0,-1,Boulder,V7,1,20.0,37.41759,-118.43276,,V7,
Lawnmower Man,Los Locos Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106340940/lawnmower-man,3.9,-1,Boulder,V7,1,18.0,37.42045,-118.43395,,V7,
Los Locos,Los Locos Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106340949/los-locos,4.0,-1,Boulder,V7,1,25.0,37.42045,-118.43395,,V7,
I Hardly Know Her,Rio's Crack Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200700572/i-hardly-know-her,3.0,-1,Boulder,V1+,1,20.0,37.42027,-118.434,,V1+,
Strength in Numbness,Rio's Crack Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123700401/strength-in-numbness,1.0,-1,Boulder,V6,1,11.0,37.42027,-118.434,,V6,
Rio's Crack,Rio's Crack Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106340969/rios-crack,3.6,-1,Boulder,V6,1,15.0,37.42027,-118.434,,V6,
Chicken Licken,Rio's Crack Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123694377/chicken-licken,2.0,-1,Boulder,V9,1,5.0,37.42027,-118.434,,V9,
Maximum Relaxum,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106617237/maximum-relaxum,2.9,-1,Boulder,V3,1,15.0,37.42029,-118.43379,,V3,
Natu,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123657686/natu,2.0,-1,Boulder,V4,1,13.0,37.42029,-118.43379,,V4,
Evil Eye,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120616769/evil-eye,1.0,-1,Boulder,V5,1,-26.0,37.42029,-118.43379,,V5,
Anti-Hero,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106617219/anti-hero,3.3,-1,Boulder,V5,1,15.0,37.42029,-118.43379,,V5,
Xingu,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123657645/xingu,1.8,-1,Boulder,V6,1,13.0,37.42029,-118.43379,,V6,
Pitfall,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123657712/pitfall,2.0,-1,Boulder,V6,1,13.0,37.42029,-118.43379,,V6,
Soma,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116363745/soma,1.6,-1,Boulder,V7,1,,37.42029,-118.43379,,V7,
Death Star 2000,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106617228/death-star-2000,2.6,-1,Boulder,V8,1,12.0,37.42029,-118.43379,,V8,
Low-Angle Arete,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637336/low-angle-arete,1.6,-1,Boulder,V-easy,1,10.0,37.42244,-118.43364,,,
Sir Isaac Hayes,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637352/sir-isaac-hayes,1.7,-1,Boulder,V1+,1,12.0,37.42244,-118.43364,,V1+,
Hauck A Loogie,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637358/hauck-a-loogie,2.1,-1,Boulder,V2+,1,12.0,37.42244,-118.43364,,V2+,
Hauck A Loogie - Var,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637367/hauck-a-loogie-var,2.5,-1,Boulder,V3,1,12.0,37.42244,-118.43364,,V3,
Hauck A Loogie - Sit Start,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637372/hauck-a-loogie-sit-start,2.6,-1,Boulder,V5,1,15.0,37.42244,-118.43364,,V5,
Gotta Be Kidding Me,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637341/gotta-be-kidding-me,2.0,-1,Boulder,V5,1,10.0,37.42244,-118.43364,,V5,
Hauck a Loogie Eliminate,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106637379/hauck-a-loogie-eliminate,2.4,-1,Boulder,V7,1,12.0,37.42244,-118.43364,,V7,
The Overhanging Nose,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669864/the-overhanging-nose,2.5,-1,Boulder,V0+,1,10.0,37.42232,-118.43364,,V0+,
Off the couch & Up the nose,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/107538976/off-the-couch-up-the-nose,3.0,-1,Boulder,V2-3,1,12.0,37.42232,-118.43364,,V2-3,
Back Room at Rusty's,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/108002608/back-room-at-rustys,3.0,-1,Boulder,V3,1,,37.42232,-118.43364,,V3,
The Short Arete,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669855/the-short-arete,2.3,-1,Boulder,V3+,1,10.0,37.42232,-118.43364,,V3+,
Problem A,"Emma's Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669830/problem-a,1.5,-1,Boulder,V1,1,15.0,37.42232,-118.43364,,V1,
Emma,"Emma's Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669824/emma,2.1,-1,Boulder,V2,1,15.0,37.42232,-118.43364,,V2,
The Crack Problem,"Crack Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669806/the-crack-problem,2.5,-1,Boulder,V4,1,10.0,37.42232,-118.43364,,V4,
Problem A,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669848/problem-a,1.0,-1,Boulder,V1,1,10.0,37.42232,-118.43364,,V1,
Up For The Down Stoke,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669842/up-for-the-down-stoke,1.9,-1,Boulder,V4,1,10.0,37.42232,-118.43364,,V4,
Hot Pants,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669836/hot-pants,2.6,-1,Boulder,V5+,1,12.0,37.42232,-118.43364,,V5+,
Problem A,"Chef's Boulder - East Side > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669794/problem-a,1.7,-1,Boulder,V2+,1,8.0,37.4176,-118.43299,,V2+,
Chef's Arete,"Chef's Boulder - East Side > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669799/chefs-arete,2.3,-1,Boulder,V5,1,10.0,37.4176,-118.43299,,V5,
Flush,"Eastern Rim > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669817/flush,2.9,-1,Boulder,V-easy,1,8.0,37.42232,-118.43364,,,
Funkadella Bdelia,"Shorty Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669872/funkadella-bdelia,1.7,-1,Boulder,V0,1,8.0,37.42232,-118.43364,,V0,
Parliament,"Shorty Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669877/parliament,1.8,-1,Boulder,V0,1,8.0,37.42232,-118.43364,,V0,
Problem A,"Shorty Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106669883/problem-a,1.5,-1,Boulder,V0,1,8.0,37.42232,-118.43364,,V0,
Oil On Canvas,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642998/oil-on-canvas,2.1,-1,Boulder,V1,1,10.0,37.42145,-118.43373,,V1,
Problem A,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106643041/problem-a,0.3,-1,Boulder,V1,1,8.0,37.42145,-118.43373,,V1,
Still Life,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106642988/still-life,2.4,-1,Boulder,V2,1,10.0,37.42145,-118.43373,,V2,
Oil on Canvas - Alternate,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106643006/oil-on-canvas-alternate,2.2,-1,Boulder,V2,1,,37.42145,-118.43373,,V2,
Pow Pow,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068479/pow-pow,3.5,-1,Boulder,V8,1,10.0,37.42145,-118.43373,,V8,
Ow Ow,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200398896/ow-ow,2.0,-1,Boulder,V8,1,10.0,37.42145,-118.43373,,V8,
Hands On Slab,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106643024/hands-on-slab,2.0,-1,Boulder,V-easy,1,8.0,37.42148,-118.43384,,,
Hands Free Slab,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106643017/hands-free-slab,2.6,-1,Boulder,V0,1,8.0,37.42148,-118.43384,,V0,
Finger Paintings,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125761126/finger-paintings,2.5,-1,Boulder,V4-5,1,,37.42148,-118.43384,,V4-5,
Water Colors,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068485/water-colors,2.5,-1,Boulder,V7,1,,37.42148,-118.43384,,V7,
Sun Spot,Sun Spot Boulder > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106669600/sun-spot,2.7,-1,Boulder,V2,1,12.0,37.4211,-118.4335,,V2,
Sun Spot Right,Sun Spot Boulder > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106669605/sun-spot-right,2.1,-1,Boulder,V4,1,15.0,37.4211,-118.4335,,V4,
The Black Stuff,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106635002/the-black-stuff,3.2,-1,Boulder,V1+ PG13,1,15.0,37.42127,-118.43352,,V1+,PG13
